"","factor","gdppc.gap.ln_l","AME","SE","z","p","lower","upper","model"
"713","gdppc.gap.ln_l",10.391464547108,-0.0903104420014822,0.0254415575151647,-3.54972143303931,0.000385638987981526,-0.140174978441808,-0.0404459055611544,"optimal"
"714","gdppc.gap.ln_l",10.591464547108,-0.0885949744644209,0.0209163030473669,-4.23568994309317,2.27851002288394e-05,-0.129590175126985,-0.0475997738018563,"optimal"
"715","gdppc.gap.ln_l",10.791464547108,-0.0845608199498113,0.0159499737945174,-5.3016275160827,1.14774836265075e-07,-0.115822194141424,-0.0532994457582007,"optimal"
"716","gdppc.gap.ln_l",10.991464547108,-0.0785823036929031,0.0118040839818869,-6.65721319955751,2.7906824172385e-11,-0.101717883167889,-0.0554467242179194,"optimal"
"717","gdppc.gap.ln_l",11.191464547108,-0.0711428737273244,0.0103437239487013,-6.87787822646378,6.07505643592021e-12,-0.091416200132804,-0.0508695473218461,"optimal"
"718","gdppc.gap.ln_l",11.391464547108,-0.0627828762376703,0.0119447684988301,-5.25609820264156,1.47143740108617e-07,-0.0861941922990451,-0.0393715601762941,"optimal"
"719","gdppc.gap.ln_l",11.591464547108,-0.0540413431219903,0.0145939470673521,-3.70299706258942,0.000213067350077013,-0.0826449537662846,-0.0254377324776966,"optimal"
"720","gdppc.gap.ln_l",11.791464547108,-0.045403017816184,0.0167793990218332,-2.70587866449246,0.00681239318185478,-0.078290035581204,-0.0125160000511647,"optimal"
"721","gdppc.gap.ln_l",5.99146454710798,0.0809702583922437,0.0131465715715117,6.15903986463695,7.31873034825912e-10,0.0552034515919021,0.106737065192584,"nearest"
"722","gdppc.gap.ln_l",6.19146454710798,0.0875610136316637,0.0134898310763799,6.49089029624539,8.53305996310458e-11,0.06112143056443,0.114000596698898,"nearest"
"723","gdppc.gap.ln_l",6.39146454710798,0.0920660057041387,0.0185014995355965,4.97613750317944,6.48655774382911e-07,0.0558037329543861,0.128328278453893,"nearest"
"724","gdppc.gap.ln_l",6.59146454710798,0.0940541758933575,0.0250491811264357,3.75478046242786,0.000173493479262845,0.044958683043322,0.143149668743391,"nearest"
"725","gdppc.gap.ln_l",6.79146454710798,0.09326085623757,0.031084904962514,3.00019756695526,0.00269804540853629,0.0323355620481925,0.154186150426948,"nearest"
"726","gdppc.gap.ln_l",6.99146454710798,0.0896053742685407,0.0356368678411921,2.51440094757619,0.01192347914331,0.0197583967779918,0.159452351759092,"nearest"
"727","gdppc.gap.ln_l",7.19146454710798,0.0831812982624369,0.0382678084333134,2.17366245070948,0.0297304945917511,0.00817777196586544,0.15818482455901,"nearest"
"728","gdppc.gap.ln_l",7.39146454710798,0.0742255980332623,0.0388823510680466,1.90897916392357,0.0562647796033192,-0.00198240969435054,0.150433605760877,"nearest"
"729","gdppc.gap.ln_l",7.59146454710798,0.0630768983269719,0.0376323294873118,1.67613589661621,0.0937115769131308,-0.0106811121225041,0.136834908776447,"nearest"
"730","gdppc.gap.ln_l",7.79146454710798,0.0501333112638662,0.0348445819827961,1.43876919770823,0.150215926245243,-0.018160814478767,0.1184274370065,"nearest"
"731","gdppc.gap.ln_l",7.99146454710798,0.0358178497156617,0.0309811054433933,1.1561191636982,0.24763241845436,-0.0249040011546268,0.0965397005859506,"nearest"
"732","gdppc.gap.ln_l",8.19146454710798,0.020555660441536,0.026623352002081,0.772091374516976,0.440060310518005,-0.0316251506302752,0.0727364715133472,"nearest"
"733","gdppc.gap.ln_l",8.39146454710798,0.00476365352927927,0.0225449735069288,0.211295592244331,0.832656622164752,-0.0394236825767108,0.0489509896352693,"nearest"
"734","gdppc.gap.ln_l",8.59146454710798,-0.0111496766168427,0.0197390195330391,-0.564854632124986,0.572172643963943,-0.0498374439917321,0.0275380907580465,"nearest"
"735","gdppc.gap.ln_l",8.79146454710798,-0.0267781693472778,0.0191431359432531,-1.39883921979437,0.161861202341287,-0.064298026347208,0.0107416876526525,"nearest"
"736","gdppc.gap.ln_l",8.99146454710798,-0.0417104278264428,0.0208054734891617,-2.00478147484464,0.0449864138396555,-0.082488406546502,-0.000932449106382301,"nearest"
"737","gdppc.gap.ln_l",9.19146454710798,-0.0555257109351964,0.0237599487514113,-2.33694573654745,0.0194420057785721,-0.10209435476248,-0.00895706710791314,"nearest"
"738","gdppc.gap.ln_l",9.39146454710798,-0.067797811569842,0.0268673621492915,-2.52342642322369,0.011621737792393,-0.120456873742048,-0.0151387493976357,"nearest"
"739","gdppc.gap.ln_l",9.59146454710798,-0.0781102779645064,0.0292681821282919,-2.66877791118437,0.00761277694672843,-0.135474860828917,-0.0207456951000949,"nearest"
"740","gdppc.gap.ln_l",9.79146454710798,-0.0860841928827025,0.0303886078739575,-2.8327784293296,0.00461453594035638,-0.145644769855969,-0.0265236159094348,"nearest"
"741","gdppc.gap.ln_l",9.99146454710798,-0.0914165391527905,0.0299001022434328,-3.05739888139911,0.00223266956038315,-0.150019662683983,-0.0328134156215957,"nearest"
"742","gdppc.gap.ln_l",10.191464547108,-0.0939233452977559,0.0277141086844625,-3.38900833388204,0.000701458785673027,-0.14824200018293,-0.0396046904125797,"nearest"
"743","gdppc.gap.ln_l",10.391464547108,-0.0935783667556115,0.0240136066077024,-3.89688930464932,9.74361266071197e-05,-0.14064417084562,-0.0465125626656003,"nearest"
"744","gdppc.gap.ln_l",10.591464547108,-0.0905365336406583,0.0192965978981558,-4.6918391583063,2.70759959125862e-06,-0.128357170545195,-0.0527158967361222,"nearest"
"745","gdppc.gap.ln_l",10.791464547108,-0.0851331253212957,0.014467334419575,-5.88450663075201,3.99243133755312e-09,-0.113488579735961,-0.0567776709066333,"nearest"
"746","gdppc.gap.ln_l",10.991464547108,-0.0778548783345848,0.0110505077560137,-7.04536660699739,1.84973840507833e-12,-0.0995134755472516,-0.0561962811219168,"nearest"
"747","gdppc.gap.ln_l",11.191464547108,-0.069286615951161,0.0106915182060314,-6.480521719738,9.1405994310211e-11,-0.0902416065750373,-0.0483316253272855,"nearest"
"748","gdppc.gap.ln_l",11.391464547108,-0.0600438239813426,0.0127185226595221,-4.7209747223581,2.34717110504418e-06,-0.0849716703305627,-0.0351159776321229,"nearest"
"749","gdppc.gap.ln_l",11.591464547108,-0.0507051773701339,0.0150847192241848,-3.36136036850059,0.000775595606399787,-0.0802706837664349,-0.0211396709738324,"nearest"
"750","gdppc.gap.ln_l",11.791464547108,-0.0417580520542009,0.0166996976234967,-2.50052743442772,0.0124008527791396,-0.074488857948964,-0.00902724615943879,"nearest"
"751","gdppc.gap.ln_l",5.99146454710798,0.0808322520025141,0.0130458942209679,6.19599167626218,5.7919187556886e-10,0.0552627691832989,0.106401734821732,"optimal"
"752","gdppc.gap.ln_l",6.19146454710798,0.0873285911433934,0.0135260151913031,6.45634282590069,1.07263471905313e-10,0.060818088514099,0.11383909377269,"optimal"
"753","gdppc.gap.ln_l",6.39146454710798,0.0917481053479353,0.0186020291673491,4.93215576228505,8.13270219376873e-07,0.0552887981405662,0.128207412555302,"optimal"
"754","gdppc.gap.ln_l",6.59146454710798,0.0936685053880422,0.0251426553147931,3.72548182422605,0.000194942499737062,0.0443898064953444,0.142947204280743,"optimal"
"755","gdppc.gap.ln_l",6.79146454710798,0.0928318448765741,0.0311435164950233,2.9807759471031,0.00287519067440427,0.031791674194398,0.153872015558747,"optimal"
"756","gdppc.gap.ln_l",6.99146454710798,0.0891612824104018,0.0356604827925688,2.50028253764926,0.0124094293393285,0.0192680204656564,0.159054544355147,"optimal"
"757","gdppc.gap.ln_l",7.19146454710798,0.0827511467428719,0.0382617166429235,2.162766179969,0.0305591680457494,0.00775956013606532,0.157742733349679,"optimal"
"758","gdppc.gap.ln_l",7.39146454710798,0.0738365070938651,0.0388578154887753,1.900171334006,0.0574106388506436,-0.00232341178203664,0.149996425969768,"optimal"
"759","gdppc.gap.ln_l",7.59146454710798,0.0627521944735747,0.0376007773737572,1.66890683801052,0.0951358442328842,-0.010943974969698,0.136448363916847,"optimal"
"760","gdppc.gap.ln_l",7.79146454710798,0.0498914836263988,0.0348161122544506,1.43299984966073,0.151857880286791,-0.0183468424740277,0.118129809726826,"optimal"
"761","gdppc.gap.ln_l",7.99146454710798,0.0356722135909322,0.0309599009157572,1.15220696887879,0.249236034677991,-0.0250080771688809,0.0963525043507446,"optimal"
"762","gdppc.gap.ln_l",8.19146454710798,0.0205144642224528,0.0266124875637886,0.770858574317067,0.4407907637811,-0.0316450529415929,0.0726739813864986,"optimal"
"763","gdppc.gap.ln_l",8.39146454710798,0.00483034669143613,0.0225402312458304,0.214298896881533,0.830313978218587,-0.0393476947535959,0.0490083881364681,"optimal"
"764","gdppc.gap.ln_l",8.59146454710798,-0.0109762396186794,0.0197310961004505,-0.556291427642927,0.578011646401066,-0.049648477351061,0.0276959981137025,"optimal"
"765","gdppc.gap.ln_l",8.79146454710798,-0.0265037139045905,0.0191180138020063,-1.38632151744807,0.165648749297131,-0.0639743324124624,0.0109669046032816,"optimal"
"766","gdppc.gap.ln_l",8.99146454710798,-0.0413454386715865,0.0207597722164956,-1.99161331060914,0.0464135017991805,-0.0820338445431735,-0.000657032800000103,"optimal"
"767","gdppc.gap.ln_l",9.19146454710798,-0.055085692613302,0.0237002010790451,-2.32427110764081,0.0201109683108699,-0.101537233154589,-0.00863415207201714,"optimal"
"768","gdppc.gap.ln_l",9.39146454710798,-0.0673034116370841,0.0268053819879016,-2.51081710633562,0.0120452084651039,-0.11984099492521,-0.0147658283489585,"optimal"
"769","gdppc.gap.ln_l",9.59146454710798,-0.0775869876757343,0.0292183573055654,-2.65541922375478,0.00792099013394783,-0.134853915682066,-0.020320059669404,"optimal"
"770","gdppc.gap.ln_l",9.79146454710798,-0.0855613418942123,0.0303654595509734,-2.81771931528267,0.00483660706133333,-0.145076548988128,-0.026046134800297,"optimal"
"771","gdppc.gap.ln_l",9.99146454710798,-0.0909254024334474,0.0299176179251357,-3.03919258080554,0.00237213164010449,-0.149562856069944,-0.0322879487969524,"optimal"
"772","gdppc.gap.ln_l",10.191464547108,-0.0934943925438493,0.0277760747756153,-3.36600449484419,0.000762654656244966,-0.147934498735945,-0.0390542863517506,"optimal"
"773","gdppc.gap.ln_l",10.391464547108,-0.0932379725507015,0.0241220656481787,-3.86525656262533,0.000110972485407363,-0.140516352453843,-0.0459595926475609,"optimal"
"774","gdppc.gap.ln_l",10.591464547108,-0.0903037403404939,0.0194350164341697,-4.64644527810772,3.37703660738323e-06,-0.128395672590412,-0.052211808090578,"optimal"
"775","gdppc.gap.ln_l",10.791464547108,-0.0850171880301629,0.0146003178832428,-5.82296828809045,5.78115281723835e-09,-0.113633285244156,-0.0564010908161719,"optimal"
"776","gdppc.gap.ln_l",10.991464547108,-0.0778542269280672,0.0111081557840466,-7.00874460546189,2.40465932559816e-12,-0.0996258121994593,-0.056082641656676,"optimal"
"777","gdppc.gap.ln_l",11.191464547108,-0.0693895388282812,0.0106321150345887,-6.5264097126998,6.7364892348526e-11,-0.0902281013755626,-0.0485509762810013,"optimal"
"778","gdppc.gap.ln_l",11.391464547108,-0.0602307220606844,0.0126106882976207,-4.77616452323609,1.78670231257479e-06,-0.0849472169442819,-0.0355142271770874,"optimal"
"779","gdppc.gap.ln_l",11.591464547108,-0.0509518317700019,0.0149957007584445,-3.39776263815544,0.000679393392285099,-0.0803428651794938,-0.0215607983605114,"optimal"
"780","gdppc.gap.ln_l",11.791464547108,-0.0420391465382611,0.016659384071812,-2.52345142875913,0.0116209113013019,-0.0746909393236332,-0.00938735375288965,"optimal"
"781","gdppc.gap.ln_l",5.99146454710798,0.0791138674948169,0.0131076901693989,6.03568336391681,1.5829136952082e-09,0.0534232668422865,0.10480446814735,"nearest"
"782","gdppc.gap.ln_l",6.19146454710798,0.085978918099576,0.0131639607333851,6.53138670351128,6.51635067173779e-11,0.0601780291682428,0.111779807030911,"nearest"
"783","gdppc.gap.ln_l",6.39146454710798,0.0908678357929441,0.0177143346814371,5.12962171185377,2.90325008777347e-07,0.0561483778072378,0.125587293778649,"nearest"
"784","gdppc.gap.ln_l",6.59146454710798,0.0933265745709167,0.0239456593746321,3.89743181053458,9.72181837667537e-05,0.0463939446105736,0.140259204531259,"nearest"
"785","gdppc.gap.ln_l",6.79146454710798,0.0930592468745113,0.0298103599471504,3.121708259796,0.00179805022737232,0.0346320150119206,0.151486478737101,"nearest"
"786","gdppc.gap.ln_l",6.99146454710798,0.0899508605615603,0.0343013772615807,2.62236877183091,0.00873208887881933,0.0227213965087402,0.157180324614379,"nearest"
"787","gdppc.gap.ln_l",7.19146454710798,0.0840626308950247,0.0369536963726219,2.27480980650436,0.0229173417068469,0.0116347169090585,0.156490544880993,"nearest"
"788","gdppc.gap.ln_l",7.39146454710798,0.0756049253512111,0.037642847224154,2.00848051957925,0.0445922540916788,0.00182630051632673,0.149383550186098,"nearest"
"789","gdppc.gap.ln_l",7.59146454710798,0.064897382267423,0.0365014660984064,1.77793905846035,0.0754138644001776,-0.00664417666836346,0.136438941203209,"nearest"
"790","gdppc.gap.ln_l",7.79146454710798,0.0523267091954981,0.0338408880454622,1.54625697544349,0.122042518316419,-0.0140002125784602,0.118653630969456,"nearest"
"791","gdppc.gap.ln_l",7.99146454710798,0.0383106556745115,0.0301171046748887,1.27205639745491,0.203353081783522,-0.0207177848068936,0.0973390961559161,"nearest"
"792","gdppc.gap.ln_l",8.19146454710798,0.0232730847410857,0.025923063345771,0.897775252510135,0.369305380780872,-0.0275351857855761,0.0740813552677468,"nearest"
"793","gdppc.gap.ln_l",8.39146454710798,0.00763136445876052,0.0220519940897339,0.346062330132459,0.72929587252187,-0.035589749744408,0.0508524786619291,"nearest"
"794","gdppc.gap.ln_l",8.59146454710798,-0.00820564111205299,0.0195178609933659,-0.420417028015625,0.674180830848632,-0.0464599457143092,0.0300486634902034,"nearest"
"795","gdppc.gap.ln_l",8.79146454710798,-0.0238326063042232,0.0192121461646856,-1.240496824245,0.214791688099733,-0.0614877208527264,0.0138225082442798,"nearest"
"796","gdppc.gap.ln_l",8.99146454710798,-0.0388404156852562,0.0210967729441481,-1.84105956811892,0.0656128298516133,-0.0801893308458057,0.00250849947529294,"nearest"
"797","gdppc.gap.ln_l",9.19146454710798,-0.0528113748943964,0.0241801301311318,-2.18408150030599,0.0289562598151396,-0.100203559092907,-0.00541919069588645,"nearest"
"798","gdppc.gap.ln_l",9.39146454710798,-0.0653215500434314,0.0273617144734645,-2.38733395550855,0.0169710671439511,-0.11894952496669,-0.0116935751201725,"nearest"
"799","gdppc.gap.ln_l",9.59146454710798,-0.0759538086690778,0.029810759880909,-2.54786556842247,0.0108384228121443,-0.13438182438743,-0.0175257929507241,"nearest"
"800","gdppc.gap.ln_l",9.79146454710798,-0.0843231938963824,0.030978112876979,-2.72202487708818,0.00648832579737627,-0.145039179444277,-0.0236072083484863,"nearest"
"801","gdppc.gap.ln_l",9.99146454710798,-0.0901132857857084,0.0305254127733788,-2.95207427511991,0.00315646994689385,-0.149941995434748,-0.0302845761366655,"nearest"
"802","gdppc.gap.ln_l",10.191464547108,-0.0931184859918596,0.0283554750993855,-3.28396846342657,0.00102356375366946,-0.148694195951177,-0.037542776032541,"nearest"
"803","gdppc.gap.ln_l",10.391464547108,-0.0932836210668761,0.0246293389872833,-3.78749998589245,0.000152170693662483,-0.141556238444979,-0.0450110036887719,"nearest"
"804","gdppc.gap.ln_l",10.591464547108,-0.0907303345674036,0.0198276916777808,-4.57594035865897,4.74085604352014e-06,-0.129591896152419,-0.0518687729823889,"nearest"
"805","gdppc.gap.ln_l",10.791464547108,-0.0857608294290085,0.0148378187719404,-5.77988117708982,7.47534027458849e-09,-0.114842419831143,-0.0566792390268721,"nearest"
"806","gdppc.gap.ln_l",10.991464547108,-0.0788341244632284,0.0111991733052566,-7.03928069639086,1.93234751063489e-12,-0.100784100798153,-0.0568841481283027,"nearest"
"807","gdppc.gap.ln_l",11.191464547108,-0.0705170347215126,0.0107227614068483,-6.57638755968919,4.82015189923267e-11,-0.0915332608937508,-0.0495008085492734,"nearest"
"808","gdppc.gap.ln_l",11.391464547108,-0.061419104391553,0.0128556050106386,-4.77761290431106,1.77388451483929e-06,-0.0866156272118778,-0.0362225815712291,"nearest"
"809","gdppc.gap.ln_l",11.591464547108,-0.0521249540373273,0.0154186677832487,-3.38063928544835,0.000723174116973723,-0.082344987582083,-0.0219049204925721,"nearest"
"810","gdppc.gap.ln_l",11.791464547108,-0.0431373589952339,0.0172251897880765,-2.50431835735674,0.0122687584332768,-0.0768981106067314,-0.00937660738373711,"nearest"
"811","gdppc.gap.ln_l",5.99146454710798,0.0792499446603213,0.0130292742202471,6.08245273840113,1.1835779132061e-09,0.0537130364439401,0.104786852876701,"optimal"
"812","gdppc.gap.ln_l",6.19146454710798,0.0860198444646962,0.0132622307372256,6.48607660121973,8.81003866239717e-11,0.0600263498650733,0.112013339064318,"optimal"
"813","gdppc.gap.ln_l",6.39146454710798,0.0908052335914638,0.0179282861048604,5.0649143515646,4.0858400860825e-07,0.0556664385214061,0.125944028661519,"optimal"
"814","gdppc.gap.ln_l",6.59146454710798,0.0931606523494077,0.0241797968152957,3.85283023927132,0.000116760344093954,0.0457691214379332,0.140552183260885,"optimal"
"815","gdppc.gap.ln_l",6.79146454710798,0.0927986087088406,0.0300170655021032,3.09152834084792,0.00199128972559665,0.033966241403138,0.151630976014542,"optimal"
"816","gdppc.gap.ln_l",6.99146454710798,0.0896110871685515,0.0344603481493662,2.60041154489031,0.00931120202384831,0.0220700459010816,0.15715212843602,"optimal"
"817","gdppc.gap.ln_l",7.19146454710798,0.0836640565318061,0.0370624381455725,2.25738134666677,0.0239842562665933,0.0110230125872416,0.156305100476373,"optimal"
"818","gdppc.gap.ln_l",7.39146454710798,0.0751701592552692,0.0377019817716643,1.99379862073364,0.0461740663789004,0.00127563283702217,0.149064685673517,"optimal"
"819","gdppc.gap.ln_l",7.59146454710798,0.0644490668039779,0.0365207126639953,1.76472642790228,0.0776097547376285,-0.00713021470718857,0.136028348315145,"optimal"
"820","gdppc.gap.ln_l",7.79146454710798,0.0518858284335305,0.0338272580277297,1.53384670998156,0.125067368611556,-0.0144143789965632,0.118186035863624,"optimal"
"821","gdppc.gap.ln_l",7.99146454710798,0.0378954961071271,0.0300842439593652,1.2596459514925,0.207797111014522,-0.0210685385553456,0.0968595307695992,"optimal"
"822","gdppc.gap.ln_l",8.19146454710798,0.0228987761285966,0.0258829268918847,0.884705822654712,0.37631531445789,-0.0278308283939802,0.0736283806511742,"optimal"
"823","gdppc.gap.ln_l",8.39146454710798,0.00730982723638635,0.0220161372457485,0.332021333024618,0.739873150468937,-0.0358410088439715,0.0504606633167442,"optimal"
"824","gdppc.gap.ln_l",8.59146454710798,-0.00846554508243645,0.0194992052481573,-0.434148211411666,0.664180817642144,-0.046683285095979,0.0297521949311063,"optimal"
"825","gdppc.gap.ln_l",8.79146454710798,-0.0240248991017705,0.0192192173525206,-1.25004565280176,0.211282870924576,-0.0616938729237578,0.0136440747202175,"optimal"
"826","gdppc.gap.ln_l",8.99146454710798,-0.0389619283033557,0.0211225207411572,-1.84456811669444,0.0651003885520136,-0.080361308218724,0.00243745161201293,"optimal"
"827","gdppc.gap.ln_l",9.19146454710798,-0.0528618230496608,0.0242126418850167,-2.18323235030262,0.0290187035450622,-0.100317729114859,-0.00540591698446179,"optimal"
"828","gdppc.gap.ln_l",9.39146454710798,-0.0653037339055297,0.0273907015862385,-2.38415703591686,0.0171182958438884,-0.118988522525842,-0.0116189452852185,"optimal"
"829","gdppc.gap.ln_l",9.59146454710798,-0.075873834906473,0.0298387728066389,-2.54279341171805,0.010997022732232,-0.134356754950359,-0.0173909148625884,"optimal"
"830","gdppc.gap.ln_l",9.79146454710798,-0.08419056074038,0.0309973351990751,-2.71605801594493,0.00660643400688567,-0.144944221347284,-0.0234369001334782,"optimal"
"831","gdppc.gap.ln_l",9.99146454710798,-0.0899406506887801,0.0305395143179069,-2.945058318627,0.0032289379521042,-0.149796998857224,-0.0300843025203382,"optimal"
"832","gdppc.gap.ln_l",10.191464547108,-0.0929209715146447,0.028364569511621,-3.27595211612765,0.00105306413448113,-0.148514506194404,-0.0373274368348843,"optimal"
"833","gdppc.gap.ln_l",10.391464547108,-0.0930776170461376,0.0246387962037714,-3.77768525200475,0.00015829275337381,-0.14136877022795,-0.0447864638643221,"optimal"
"834","gdppc.gap.ln_l",10.591464547108,-0.0905319067775269,0.019839195815638,-4.56328510584922,5.035935298539e-06,-0.129416016058416,-0.0516477974966395,"optimal"
"835","gdppc.gap.ln_l",10.791464547108,-0.085583998945796,0.0148432271347667,-5.76586197656008,8.12415287484611e-09,-0.114676189544285,-0.0564918083473048,"optimal"
"836","gdppc.gap.ln_l",10.991464547108,-0.078689372706927,0.0111877747491235,-7.03351421274299,2.01395449740036e-12,-0.100617008282355,-0.0567617371314975,"optimal"
"837","gdppc.gap.ln_l",11.191464547108,-0.0704103665552354,0.0106903449637008,-6.58635121638398,4.50766819369843e-11,-0.091363057666399,-0.0494576754440734,"optimal"
"838","gdppc.gap.ln_l",11.391464547108,-0.061351862590378,0.0128182948835427,-4.78627330294508,1.69906652434382e-06,-0.0864752589053357,-0.0362284662754202,"optimal"
"839","gdppc.gap.ln_l",11.591464547108,-0.0520943747750206,0.0153899860503307,-3.38495269616578,0.000711905218253243,-0.0822581931562424,-0.0219305563937984,"optimal"
"840","gdppc.gap.ln_l",11.791464547108,-0.0431376707825117,0.0172121537932226,-2.50623317109201,0.0122025119913446,-0.076872872313592,-0.00940246925143035,"optimal"
"841","gdppc.gap.ln_l",5.99146454710798,0.079291968705102,0.0140529180895335,5.64238460652226,1.67710937548835e-08,0.0517487553719244,0.106835182038279,"nearest"
"842","gdppc.gap.ln_l",6.19146454710798,0.0869488468322206,0.012731440529461,6.82945866424291,8.52356510956507e-12,0.0619956819231642,0.111902011741278,"nearest"
"843","gdppc.gap.ln_l",6.39146454710798,0.0926258597162365,0.0161322134144421,5.74167086292787,9.37469014356317e-09,0.0610073024330155,0.124244416999457,"nearest"
"844","gdppc.gap.ln_l",6.59146454710798,0.0957930166385331,0.0220394496067354,4.34643416000998,1.38368559541943e-05,0.0525964891702457,0.138989544106819,"nearest"
"845","gdppc.gap.ln_l",6.79146454710798,0.0960877910992239,0.0280070373918841,3.43084453220562,0.000601705340152052,0.0411950064974634,0.150980575700982,"nearest"
"846","gdppc.gap.ln_l",6.99146454710798,0.0933475038251308,0.0327929822486736,2.84656952262725,0.0044193078187301,0.0290744396720687,0.157620567978192,"nearest"
"847","gdppc.gap.ln_l",7.19146454710798,0.0876094058332492,0.0358113094737114,2.44641726652196,0.0144283907492373,0.0174205290255561,0.157798282640941,"nearest"
"848","gdppc.gap.ln_l",7.39146454710798,0.0790831122060001,0.0368719869220753,2.14480202472227,0.0319686792655508,0.00681534580030047,0.151350878611699,"nearest"
"849","gdppc.gap.ln_l",7.59146454710798,0.0681061791001226,0.0360685837024372,1.8882410150061,0.0589936019257901,-0.00258694593002293,0.138799304130268,"nearest"
"850","gdppc.gap.ln_l",7.79146454710798,0.0550954494552851,0.0337007298721632,1.63484439845304,0.102081670764151,-0.010956767346867,0.121147666257439,"nearest"
"851","gdppc.gap.ln_l",7.99146454710798,0.0405047380305998,0.0302112686843767,1.34071622260426,0.180012605441194,-0.0187082605180416,0.0997177365792407,"nearest"
"852","gdppc.gap.ln_l",8.19146454710798,0.0247951990583319,0.0261818109084539,0.947039116011862,0.343618847112966,-0.0265202073722759,0.0761106054889394,"nearest"
"853","gdppc.gap.ln_l",8.39146454710798,0.0084201744146459,0.0223661756569692,0.376469117643822,0.706568170199953,-0.0354167243449102,0.0522570731742019,"nearest"
"854","gdppc.gap.ln_l",8.59146454710798,-0.00817733489346498,0.0197282518506504,-0.414498707506888,0.678508913409615,-0.0468439979986754,0.0304893282117456,"nearest"
"855","gdppc.gap.ln_l",8.79146454710798,-0.0245587988211426,0.0191519344082136,-1.28231427163881,0.199732423523614,-0.0620959004955149,0.0129783028532292,"nearest"
"856","gdppc.gap.ln_l",8.99146454710798,-0.0402813384169797,0.0207091958881699,-1.94509427765809,0.0517636324975258,-0.0808706165065773,0.000307939672618739,"nearest"
"857","gdppc.gap.ln_l",9.19146454710798,-0.0548917715840663,0.0235210657600466,-2.33372807780278,0.019609964897455,-0.100992213351756,-0.00879132981637719,"nearest"
"858","gdppc.gap.ln_l",9.39146454710798,-0.0679289838670747,0.0264997374469123,-2.56338327891583,0.0103657547796389,-0.11986751486279,-0.0159904528713593,"nearest"
"859","gdppc.gap.ln_l",9.59146454710798,-0.0789388746108356,0.0287996514101842,-2.74096632235351,0.00612587860172578,-0.135385154142104,-0.0224925950795656,"nearest"
"860","gdppc.gap.ln_l",9.79146454710798,-0.0875037797540439,0.0298477304764242,-2.93167280584902,0.00337141740714471,-0.146004256508094,-0.0290033029999943,"nearest"
"861","gdppc.gap.ln_l",9.99146454710798,-0.0932846351841733,0.0293087336395298,-3.18282721906335,0.00145844616502115,-0.15072869755013,-0.0358405728182183,"nearest"
"862","gdppc.gap.ln_l",10.191464547108,-0.0960696055970439,0.0270904768355993,-3.54625007821198,0.000390755194456449,-0.149165964518836,-0.0429732466752531,"nearest"
"863","gdppc.gap.ln_l",10.391464547108,-0.0958186593845682,0.0233890559717382,-4.09673051791185,4.19026211633115e-05,-0.141660366721567,-0.0499769520475709,"nearest"
"864","gdppc.gap.ln_l",10.591464547108,-0.0926914693966925,0.0187329972847713,-4.94803196667543,7.49675991840846e-07,-0.129407469397331,-0.0559754693960538,"nearest"
"865","gdppc.gap.ln_l",10.791464547108,-0.0870477879084401,0.0140926479502035,-6.17682271039652,6.54044463185366e-10,-0.114668870337641,-0.0594267054792383,"nearest"
"866","gdppc.gap.ln_l",10.991464547108,-0.0794155294661337,0.0110617558663546,-7.17928784775333,7.00754699539956e-13,-0.101096172569962,-0.0577348863623031,"nearest"
"867","gdppc.gap.ln_l",11.191464547108,-0.0704305838870755,0.011078969724794,-6.35714201199204,2.05541957648281e-10,-0.0921449655334802,-0.0487162022406687,"nearest"
"868","gdppc.gap.ln_l",11.391464547108,-0.0607605784793563,0.0131627771521118,-4.61609110123147,3.91035344602888e-06,-0.0865591476340221,-0.0349620093246904,"nearest"
"869","gdppc.gap.ln_l",11.591464547108,-0.0510290435815596,0.0153771044945717,-3.31850795444445,0.000904997448707823,-0.0811676145774298,-0.0208904725856909,"nearest"
"870","gdppc.gap.ln_l",11.791464547108,-0.0417551259643424,0.016765256292737,-2.49057486716928,0.0127536622833226,-0.074614424489691,-0.00889582743899481,"nearest"
"871","gdppc.gap.ln_l",5.99146454710798,0.0797503438348433,0.0136649641274332,5.83611805279018,5.34310451236499e-09,0.0529675062950429,0.106533181374645,"optimal"
"872","gdppc.gap.ln_l",6.19146454710798,0.087036880281284,0.0128387009128433,6.77925912225404,1.20793709216081e-11,0.0618734888838293,0.112200271678738,"optimal"
"873","gdppc.gap.ln_l",6.39146454710798,0.0923133174956014,0.0166464743481466,5.54551766127461,2.93085748599942e-08,0.0596868273036649,0.124939807687539,"optimal"
"874","gdppc.gap.ln_l",6.59146454710798,0.095085270926755,0.0226203220207821,4.20353303721303,2.6278077699034e-05,0.0507502544473228,0.139420287406185,"optimal"
"875","gdppc.gap.ln_l",6.79146454710798,0.0950248539853856,0.0284854134980598,3.3359127467768,0.0008501984315146,0.0391944694444577,0.150855238526314,"optimal"
"876","gdppc.gap.ln_l",6.99146454710798,0.0919977454388426,0.0331081458890068,2.77870424237165,0.00545761912965046,0.0271069719014928,0.156888518976195,"optimal"
"877","gdppc.gap.ln_l",7.19146454710798,0.0860598354446345,0.035958001570856,2.39334311377265,0.0166956197821084,0.0155834474097226,0.156536223479548,"optimal"
