"","var","coef","se","model"
"year196212","year1962",0.336531596191478,0.688172926031438,"imp20.csv"
"year196312","year1963",0.391819798758435,0.680421183437805,"imp20.csv"
"year196412","year1964",0.878239074211101,0.583768858645496,"imp20.csv"
"year196512","year1965",0.750199648435177,0.589774483059267,"imp20.csv"
"year196612","year1966",-0.759909764462943,0.124481882951165,"imp20.csv"
"year196712","year1967",-0.608382558620054,0.111609146969399,"imp20.csv"
"year196812","year1968",0.962034210506953,0.603223445368707,"imp20.csv"
"year196912","year1969",-0.678239331600588,0.102599014775323,"imp20.csv"
"year197012","year1970",0.899509862733878,0.604970354045217,"imp20.csv"
"year197112","year1971",-0.886440935953234,0.123256357429565,"imp20.csv"
"year197212","year1972",0.218381602198024,0.693800630174524,"imp20.csv"
"year197312","year1973",0.943793089951193,0.543880916709798,"imp20.csv"
"year197412","year1974",-0.870816904016973,0.135972383123813,"imp20.csv"
"year197512","year1975",0.219329449567415,0.69807045027107,"imp20.csv"
"year197612","year1976",0.763910544417582,0.601545342016143,"imp20.csv"
"year197712","year1977",1.70110785108421,0.438069460370483,"imp20.csv"
"year197812","year1978",-0.126435083244053,0.686780663924789,"imp20.csv"
"year197912","year1979",0.906237115808673,0.541260711395283,"imp20.csv"
"year198012","year1980",0.633498494018277,0.571659591033536,"imp20.csv"
"year198112","year1981",0.0928514516954623,0.693679092634901,"imp20.csv"
"year198212","year1982",0.525441384607655,0.569932791379888,"imp20.csv"
"year198312","year1983",0.968947461062359,0.510838973088937,"imp20.csv"
"year198412","year1984",0.575795668981475,0.539882659349578,"imp20.csv"
"year198512","year1985",0.591200470686122,0.519709012251107,"imp20.csv"
"year198612","year1986",0.734052477320624,0.523510130185817,"imp20.csv"
"year198712","year1987",1.51126172117466,0.418237378125945,"imp20.csv"
"year198812","year1988",-0.229876972623302,0.677915069743769,"imp20.csv"
"year198912","year1989",1.55985733502124,0.427334382794317,"imp20.csv"
"year199012","year1990",1.66832061050971,0.361387509108384,"imp20.csv"
"year199112","year1991",0.590480128573215,0.459244702819032,"imp20.csv"
"year199212","year1992",0.667574230681294,0.482213416110501,"imp20.csv"
"year199312","year1993",-0.202151652640775,0.603781097572856,"imp20.csv"
"year199412","year1994",-0.506053555208652,0.688368810367393,"imp20.csv"
"year199512","year1995",-0.278573564510496,0.670400904231069,"imp20.csv"
"year199612","year1996",-1.37352515795417,0.162866009431804,"imp20.csv"
"year199712","year1997",0.471276438833603,0.563314600873082,"imp20.csv"
"year199812","year1998",-0.110731093401121,0.579992175842962,"imp20.csv"
"year199912","year1999",1.03027942527487,0.450079082081837,"imp20.csv"
"year200012","year2000",1.02221550502076,0.393940129464266,"imp20.csv"
"year200112","year2001",0.238237206568469,0.563072899270289,"imp20.csv"
"year200212","year2002",-0.0107897071527656,0.599322546857336,"imp20.csv"
"year200312","year2003",0.317641397332187,0.469705263461014,"imp20.csv"
"year200412","year2004",0.13244405466727,0.503695667537293,"imp20.csv"
"year200512","year2005",0.927562153487052,0.400231838091172,"imp20.csv"
"year200612","year2006",0.33137530907273,0.515800178282065,"imp20.csv"
"year200712","year2007",0.926246053401838,0.398745693507026,"imp20.csv"
"year200812","year2008",0.0870852168254896,0.528947745854157,"imp20.csv"
"year200912","year2009",0.808736096069442,0.452397865689565,"imp20.csv"
"year201012","year2010",0.335858793289662,0.506071774763543,"imp20.csv"
"year201112","year2011",0.995859824869331,0.403181249490814,"imp20.csv"
"year201212","year2012",0.546306210084602,0.477994863479524,"imp20.csv"
"year201312","year2013",0.599840330454006,0.429701291386422,"imp20.csv"
"year201412","year2014",0.840279821813537,0.456578779218907,"imp20.csv"
"year201512","year2015",0.867680126746277,0.405418267738841,"imp20.csv"
"year201612","year2016",0.186572544579563,0.504953534380735,"imp20.csv"
"year201712","year2017",0.983015950626733,0.414700923614328,"imp20.csv"
"year201812","year2018",0.0495309942933771,0.507532082049665,"imp20.csv"
"year201912","year2019",1.03211202327381,0.372914060155562,"imp20.csv"
"(Intercept)13","(Intercept)",-8.37741171001677,1.03927015737646,"imp21.csv"
"gdppc.gap.ln_l13","gdppc.gap.ln_l",0.16971424477617,0.12897151004958,"imp21.csv"
"growth.gap.5_l13","growth.gap.5_l",0.439741216570225,1.42422634692422,"imp21.csv"
"pop_ln_l13","pop_ln_l",0.24979714536145,0.0412872216363037,"imp21.csv"
"polity2_l13","polity2_l",-0.0177714429213437,0.0125818463340666,"imp21.csv"
"I(polity2_l^2)13","I(polity2_l^2)",-0.0107191462882264,0.00226879364020044,"imp21.csv"
"Polity5_durable_ln_l13","Polity5_durable_ln_l",-0.131317134782756,0.0565539649760225,"imp21.csv"
"BESS_plus_WB_Urbanization_l13","BESS_plus_WB_Urbanization_l",-0.00576634093248638,0.00470490364379672,"imp21.csv"
"VDEM_v2x_execorr_l13","VDEM_v2x_execorr_l",0.805910882648084,0.282778370340679,"imp21.csv"
"Mean_year_schooling_interpolated_l13","Mean_year_schooling_interpolated_l",0.0889092370047108,0.0323304388802599,"imp21.csv"
"oil.pc.ln_l13","oil.pc.ln_l",-0.00703881754465875,0.0144595055005856,"imp21.csv"
"sum.nvc.nonviol13","sum.nvc.nonviol",0.380500808911279,0.140310395724536,"imp21.csv"
"sum.nvc.nonviol_l13","sum.nvc.nonviol_l",0.675672260063424,0.140234935427807,"imp21.csv"
"cumsum.nvc.nonviol13","cumsum.nvc.nonviol",0.179536150545294,0.0444495042373592,"imp21.csv"
"year195113","year1951",1.04683043567062,0.683490892932265,"imp21.csv"
"year195213","year1952",1.01441060614052,0.689357588571551,"imp21.csv"
"year195313","year1953",-0.103663061339154,0.0506544987452759,"imp21.csv"
"year195413","year1954",-0.101702038489697,0.0646937795179687,"imp21.csv"
"year195513","year1955",-0.107446549215585,0.0812314573945609,"imp21.csv"
"year195613","year1956",1.99747386082711,0.425770257261758,"imp21.csv"
"year195713","year1957",0.487157679344532,0.704393155761913,"imp21.csv"
"year195813","year1958",0.563170920454855,0.703746804044029,"imp21.csv"
"year195913","year1959",-0.427333303361941,0.10241907563535,"imp21.csv"
"year196013","year1960",1.72490972764944,0.497301118548871,"imp21.csv"
"year196113","year1961",0.336364415520112,0.702585670385693,"imp21.csv"
"year196213","year1962",0.326556185938278,0.690810262017664,"imp21.csv"
"year196313","year1963",0.326354986327674,0.684841151883114,"imp21.csv"
"year196413","year1964",0.857120815269991,0.585970300142695,"imp21.csv"
"year196513","year1965",0.764121536325189,0.590656800306318,"imp21.csv"
"year196613","year1966",-0.79462793390928,0.140057994411286,"imp21.csv"
"year196713","year1967",-0.584567400595609,0.122752053971391,"imp21.csv"
"year196813","year1968",0.969666194961207,0.600172496749712,"imp21.csv"
"year196913","year1969",-0.683437364306014,0.114080316473559,"imp21.csv"
"year197013","year1970",0.910263688563636,0.601648039778909,"imp21.csv"
"year197113","year1971",-0.867653039979293,0.127154222198718,"imp21.csv"
"year197213","year1972",0.247393973266903,0.68672408092616,"imp21.csv"
"year197313","year1973",0.965252072872621,0.545569044493755,"imp21.csv"
"year197413","year1974",-0.907377224584757,0.159625435634336,"imp21.csv"
"year197513","year1975",0.246183754562213,0.720750268564456,"imp21.csv"
"year197613","year1976",0.814092149738313,0.599260948527346,"imp21.csv"
"year197713","year1977",1.6711835098546,0.43753419415923,"imp21.csv"
"year197813","year1978",-0.105846797968286,0.686740885590485,"imp21.csv"
"year197913","year1979",0.89896424807161,0.553552207018451,"imp21.csv"
"year198013","year1980",0.638780121860314,0.569494944638894,"imp21.csv"
"year198113","year1981",0.0639139013451882,0.696815678731937,"imp21.csv"
"year198213","year1982",0.524568119870115,0.581018412808141,"imp21.csv"
"year198313","year1983",0.985929057771482,0.507646948057049,"imp21.csv"
"year198413","year1984",0.606400775785543,0.538774541059538,"imp21.csv"
"year198513","year1985",0.561356237172102,0.520627369257244,"imp21.csv"
"year198613","year1986",0.725999228854906,0.540170751493963,"imp21.csv"
"year198713","year1987",1.52821810881821,0.417020557361462,"imp21.csv"
"year198813","year1988",-0.195731744559746,0.686686824173178,"imp21.csv"
"year198913","year1989",1.58535789570166,0.415862056974677,"imp21.csv"
"year199013","year1990",1.67265257716802,0.365082723003223,"imp21.csv"
"year199113","year1991",0.617798850108833,0.451358753908992,"imp21.csv"
"year199213","year1992",0.671419292349461,0.477569780778912,"imp21.csv"
"year199313","year1993",-0.211988060634825,0.60305634796115,"imp21.csv"
"year199413","year1994",-0.537173919461187,0.689026705598046,"imp21.csv"
"year199513","year1995",-0.27720983084898,0.693534633716607,"imp21.csv"
"year199613","year1996",-1.35604174272576,0.160968439152794,"imp21.csv"
"year199713","year1997",0.455581749786561,0.564331837589756,"imp21.csv"
"year199813","year1998",-0.102424634138019,0.580947368975818,"imp21.csv"
"year199913","year1999",1.02824034010599,0.447669003105798,"imp21.csv"
"year200013","year2000",1.02194144333381,0.395295750283374,"imp21.csv"
"year200113","year2001",0.217115252908938,0.557634220032481,"imp21.csv"
"year200213","year2002",-0.0218011099591587,0.590214683965477,"imp21.csv"
"year200313","year2003",0.317880350290079,0.471643590249192,"imp21.csv"
"year200413","year2004",0.141653510990397,0.50221923898845,"imp21.csv"
"year200513","year2005",0.919646063072331,0.400609486777168,"imp21.csv"
"year200613","year2006",0.316506377001027,0.516071373135894,"imp21.csv"
"year200713","year2007",0.93406304825968,0.396606702035317,"imp21.csv"
"year200813","year2008",0.0927892271093124,0.533243725990143,"imp21.csv"
"year200913","year2009",0.822521445170865,0.444895720349674,"imp21.csv"
"year201013","year2010",0.342672355576573,0.504772380981258,"imp21.csv"
"year201113","year2011",0.977153383705121,0.40483313525826,"imp21.csv"
"year201213","year2012",0.561659337083809,0.477776756206379,"imp21.csv"
"year201313","year2013",0.596933474172755,0.422058753874041,"imp21.csv"
"year201413","year2014",0.830970011852484,0.456910784035903,"imp21.csv"
"year201513","year2015",0.876909375540089,0.410981257476807,"imp21.csv"
"year201613","year2016",0.165764735255543,0.516293691472705,"imp21.csv"
"year201713","year2017",0.9989541067856,0.412894907071984,"imp21.csv"
"year201813","year2018",0.0461005931343725,0.514904084978809,"imp21.csv"
"year201913","year2019",1.01440747751661,0.372466277272044,"imp21.csv"
"(Intercept)14","(Intercept)",-8.63502119394319,1.06576742966962,"imp22.csv"
"gdppc.gap.ln_l14","gdppc.gap.ln_l",0.201675131957409,0.128290475425106,"imp22.csv"
"growth.gap.5_l14","growth.gap.5_l",0.29664270313211,1.43835236611788,"imp22.csv"
"pop_ln_l14","pop_ln_l",0.246271767425255,0.0426293985173244,"imp22.csv"
"polity2_l14","polity2_l",-0.0151268030483193,0.0128124141479844,"imp22.csv"
"I(polity2_l^2)14","I(polity2_l^2)",-0.0116572676073995,0.00242288306381216,"imp22.csv"
"Polity5_durable_ln_l14","Polity5_durable_ln_l",-0.112933848576263,0.0566105973247244,"imp22.csv"
"BESS_plus_WB_Urbanization_l14","BESS_plus_WB_Urbanization_l",-0.00672911990851776,0.00476776995378571,"imp22.csv"
"VDEM_v2x_execorr_l14","VDEM_v2x_execorr_l",0.917027622195753,0.284811019309212,"imp22.csv"
"Mean_year_schooling_interpolated_l14","Mean_year_schooling_interpolated_l",0.0860513344073849,0.0329074374115276,"imp22.csv"
"oil.pc.ln_l14","oil.pc.ln_l",-0.00697542108237357,0.0156334675093554,"imp22.csv"
"sum.nvc.nonviol14","sum.nvc.nonviol",0.362722840897379,0.139887526123468,"imp22.csv"
"sum.nvc.nonviol_l14","sum.nvc.nonviol_l",0.686045650048265,0.139208254733527,"imp22.csv"
"cumsum.nvc.nonviol14","cumsum.nvc.nonviol",0.179567217286942,0.0437957508109088,"imp22.csv"
"year195114","year1951",1.03926140896659,0.68983706119668,"imp22.csv"
"year195214","year1952",1.00222751146295,0.690280226066921,"imp22.csv"
"year195314","year1953",-0.0536140168656991,0.0472596708404065,"imp22.csv"
"year195414","year1954",-0.107288771826915,0.069580540956918,"imp22.csv"
"year195514","year1955",-0.077043755994153,0.0685503881479204,"imp22.csv"
"year195614","year1956",2.06660913866583,0.431888548234699,"imp22.csv"
"year195714","year1957",0.468024183059509,0.703420166040753,"imp22.csv"
"year195814","year1958",0.575424513407956,0.709867621832914,"imp22.csv"
"year195914","year1959",-0.3952670031888,0.0996138392692186,"imp22.csv"
"year196014","year1960",1.76721800843116,0.494230360197928,"imp22.csv"
"year196114","year1961",0.352283358133995,0.69677926244984,"imp22.csv"
"year196214","year1962",0.362223307725597,0.688854281524483,"imp22.csv"
"year196314","year1963",0.402469880929633,0.683073102384574,"imp22.csv"
"year196414","year1964",0.878533922875686,0.579574271430958,"imp22.csv"
"year196514","year1965",0.776967436246138,0.590797835747084,"imp22.csv"
"year196614","year1966",-0.757246540545979,0.132738848413573,"imp22.csv"
"year196714","year1967",-0.565198451444023,0.11774262033895,"imp22.csv"
"year196814","year1968",1.00985648144617,0.600385636416132,"imp22.csv"
"year196914","year1969",-0.673515976478921,0.125616233956041,"imp22.csv"
"year197014","year1970",0.955164495575693,0.598772709046051,"imp22.csv"
"year197114","year1971",-0.883096491119964,0.131232577591499,"imp22.csv"
"year197214","year1972",0.254817537197183,0.675027068473799,"imp22.csv"
"year197314","year1973",0.991417447200281,0.547733821939837,"imp22.csv"
"year197414","year1974",-0.894849692638691,0.147261360300464,"imp22.csv"
"year197514","year1975",0.280268466668719,0.718148311023954,"imp22.csv"
"year197614","year1976",0.823176942922533,0.596495619302908,"imp22.csv"
"year197714","year1977",1.71978606110916,0.437703076401381,"imp22.csv"
"year197814","year1978",-0.0993819033029147,0.689499123136852,"imp22.csv"
"year197914","year1979",0.915554305315956,0.554314592956116,"imp22.csv"
"year198014","year1980",0.629595165503933,0.56088838338086,"imp22.csv"
"year198114","year1981",0.0834265714951799,0.692183942783122,"imp22.csv"
"year198214","year1982",0.581677798015985,0.58850796409283,"imp22.csv"
"year198314","year1983",0.993565944940205,0.512218920967498,"imp22.csv"
"year198414","year1984",0.589585228115527,0.543255970262564,"imp22.csv"
"year198514","year1985",0.613631710610165,0.522289299805795,"imp22.csv"
"year198614","year1986",0.768496046150799,0.543085433079383,"imp22.csv"
"year198714","year1987",1.53567768150191,0.413086091799636,"imp22.csv"
"year198814","year1988",-0.207319231030294,0.683387122058818,"imp22.csv"
"year198914","year1989",1.5677261641546,0.411430404533502,"imp22.csv"
"year199014","year1990",1.68192905852363,0.366101242667623,"imp22.csv"
"year199114","year1991",0.625543878100438,0.452941143356817,"imp22.csv"
"year199214","year1992",0.658091927974631,0.483046100109937,"imp22.csv"
"year199314","year1993",-0.197490387269193,0.603649027661151,"imp22.csv"
"year199414","year1994",-0.530257555800387,0.688128882314578,"imp22.csv"
"year199514","year1995",-0.271889017811472,0.702279647186435,"imp22.csv"
"year199614","year1996",-1.36351049605539,0.167020989216258,"imp22.csv"
"year199714","year1997",0.463897239333376,0.567434653965058,"imp22.csv"
"year199814","year1998",-0.0994749039859388,0.582269276220856,"imp22.csv"
"year199914","year1999",1.04048868218109,0.453665786482503,"imp22.csv"
"year200014","year2000",1.02297531213213,0.394743796461782,"imp22.csv"
"year200114","year2001",0.23545439827535,0.560647661006491,"imp22.csv"
"year200214","year2002",-0.0141124202389448,0.595711025218215,"imp22.csv"
"year200314","year2003",0.315233279951154,0.467069348836446,"imp22.csv"
"year200414","year2004",0.143258655437319,0.500524516455475,"imp22.csv"
"year200514","year2005",0.928667714377452,0.400079216649662,"imp22.csv"
"year200614","year2006",0.326232126876872,0.514225878523355,"imp22.csv"
"year200714","year2007",0.953094896324793,0.401854840504617,"imp22.csv"
"year200814","year2008",0.0973613118378887,0.532450595604433,"imp22.csv"
"year200914","year2009",0.853758018883939,0.450369648211716,"imp22.csv"
"year201014","year2010",0.36094287765539,0.508734321881823,"imp22.csv"
"year201114","year2011",0.973371985462257,0.404279252397777,"imp22.csv"
"year201214","year2012",0.54978803566164,0.475880300270911,"imp22.csv"
"year201314","year2013",0.601175123570648,0.425258795693507,"imp22.csv"
"year201414","year2014",0.834562774579427,0.457086016504313,"imp22.csv"
"year201514","year2015",0.874181585713231,0.406208987412979,"imp22.csv"
"year201614","year2016",0.176835788991852,0.514539107327943,"imp22.csv"
"year201714","year2017",0.989032594544851,0.418996936155085,"imp22.csv"
"year201814","year2018",0.0661425685927695,0.517530829093988,"imp22.csv"
"year201914","year2019",1.02659617589121,0.378006621618188,"imp22.csv"
"(Intercept)15","(Intercept)",-8.70005559643834,1.04115869365167,"imp23.csv"
"gdppc.gap.ln_l15","gdppc.gap.ln_l",0.202778570831662,0.12748365752266,"imp23.csv"
"growth.gap.5_l15","growth.gap.5_l",0.278223693713382,1.44527989243566,"imp23.csv"
"pop_ln_l15","pop_ln_l",0.255347020497593,0.0414261936419445,"imp23.csv"
"polity2_l15","polity2_l",-0.0144857380814623,0.012916198177467,"imp23.csv"
"I(polity2_l^2)15","I(polity2_l^2)",-0.0120895427971338,0.00227122921366864,"imp23.csv"
"Polity5_durable_ln_l15","Polity5_durable_ln_l",-0.101723840356137,0.057120861089828,"imp23.csv"
"BESS_plus_WB_Urbanization_l15","BESS_plus_WB_Urbanization_l",-0.00529296957497651,0.00469734472281502,"imp23.csv"
"VDEM_v2x_execorr_l15","VDEM_v2x_execorr_l",0.904230631062323,0.278961292959314,"imp23.csv"
"Mean_year_schooling_interpolated_l15","Mean_year_schooling_interpolated_l",0.0801599581001629,0.0326532098131883,"imp23.csv"
"oil.pc.ln_l15","oil.pc.ln_l",-0.0132566118115281,0.0153508687830136,"imp23.csv"
"sum.nvc.nonviol15","sum.nvc.nonviol",0.354009266554418,0.140726352348525,"imp23.csv"
"sum.nvc.nonviol_l15","sum.nvc.nonviol_l",0.692744177034277,0.140439932791282,"imp23.csv"
"cumsum.nvc.nonviol15","cumsum.nvc.nonviol",0.179427885055889,0.0445196859955407,"imp23.csv"
"year195115","year1951",1.04326022405038,0.69966464137757,"imp23.csv"
"year195215","year1952",0.967420833074831,0.690265456000628,"imp23.csv"
"year195315","year1953",-0.0980270373273954,0.0567960608499947,"imp23.csv"
"year195415","year1954",-0.139857612908586,0.076339065720508,"imp23.csv"
"year195515","year1955",-0.125982814615476,0.0806669736766824,"imp23.csv"
"year195615","year1956",2.05615504851692,0.424065039159556,"imp23.csv"
"year195715","year1957",0.436371264867357,0.705299868807309,"imp23.csv"
"year195815","year1958",0.54623406852463,0.71015368401995,"imp23.csv"
"year195915","year1959",-0.435091087389065,0.0992439049519872,"imp23.csv"
"year196015","year1960",1.73346211816537,0.496577894951497,"imp23.csv"
"year196115","year1961",0.366870419940826,0.694995943469066,"imp23.csv"
"year196215","year1962",0.316856745703013,0.689376166325729,"imp23.csv"
"year196315","year1963",0.367510410337538,0.676631945939792,"imp23.csv"
"year196415","year1964",0.873926262781674,0.589006658849028,"imp23.csv"
"year196515","year1965",0.722646151584156,0.594945830507776,"imp23.csv"
"year196615","year1966",-0.800538597098787,0.136161121052486,"imp23.csv"
"year196715","year1967",-0.5577040083212,0.121649868577997,"imp23.csv"
"year196815","year1968",1.00607796753858,0.605084301220974,"imp23.csv"
"year196915","year1969",-0.725222446115616,0.121994551917112,"imp23.csv"
"year197015","year1970",0.92275805842241,0.600372619120564,"imp23.csv"
"year197115","year1971",-0.843128967966446,0.125960311282837,"imp23.csv"
"year197215","year1972",0.258592843069581,0.685140194732061,"imp23.csv"
"year197315","year1973",0.974557390775553,0.548598193460581,"imp23.csv"
"year197415","year1974",-0.898351907852865,0.141830463446307,"imp23.csv"
"year197515","year1975",0.279753966192465,0.724179683347922,"imp23.csv"
"year197615","year1976",0.765403333012853,0.600606581003589,"imp23.csv"
"year197715","year1977",1.68518175621721,0.445456142972828,"imp23.csv"
"year197815","year1978",-0.116053218545703,0.687189862832362,"imp23.csv"
"year197915","year1979",0.877874441733017,0.549310266545872,"imp23.csv"
"year198015","year1980",0.593184422303302,0.559979477849562,"imp23.csv"
"year198115","year1981",0.0584724047711427,0.694626507602525,"imp23.csv"
"year198215","year1982",0.522296200624014,0.578511097690864,"imp23.csv"
"year198315","year1983",0.948973300587919,0.512937752381585,"imp23.csv"
"year198415","year1984",0.534102322967811,0.5400276666856,"imp23.csv"
"year198515","year1985",0.559571379428092,0.521473959973099,"imp23.csv"
"year198615","year1986",0.712752055043806,0.545524115053249,"imp23.csv"
"year198715","year1987",1.51732728577092,0.415789400682434,"imp23.csv"
"year198815","year1988",-0.272361254174761,0.67836320075151,"imp23.csv"
"year198915","year1989",1.54967302167641,0.410974658155808,"imp23.csv"
"year199015","year1990",1.65567978510785,0.369580199892323,"imp23.csv"
"year199115","year1991",0.563506238620812,0.4494753608272,"imp23.csv"
"year199215","year1992",0.638965665992888,0.484881549217563,"imp23.csv"
"year199315","year1993",-0.236417363413837,0.605831913784789,"imp23.csv"
"year199415","year1994",-0.55778599916814,0.688256960679277,"imp23.csv"
"year199515","year1995",-0.303035054422382,0.686666535430099,"imp23.csv"
"year199615","year1996",-1.39460265742534,0.160361622927027,"imp23.csv"
"year199715","year1997",0.442610063936762,0.566061212800009,"imp23.csv"
"year199815","year1998",-0.131992912157895,0.579922784526179,"imp23.csv"
"year199915","year1999",1.00404318525706,0.45116353508469,"imp23.csv"
"year200015","year2000",0.984596952194072,0.391727160854846,"imp23.csv"
"year200115","year2001",0.19810986504234,0.558123379314314,"imp23.csv"
"year200215","year2002",-0.0411675604821958,0.592979305609267,"imp23.csv"
"year200315","year2003",0.283119084025997,0.467788732299818,"imp23.csv"
"year200415","year2004",0.0981754128581621,0.502502242582496,"imp23.csv"
"year200515","year2005",0.894457486883973,0.407792647409229,"imp23.csv"
"year200615","year2006",0.302444659177257,0.519613400296728,"imp23.csv"
"year200715","year2007",0.930695537882201,0.396191002751558,"imp23.csv"
"year200815","year2008",0.0526862607363999,0.529298818504635,"imp23.csv"
"year200915","year2009",0.805023315224319,0.44833750754095,"imp23.csv"
"year201015","year2010",0.308822163220924,0.504480864344261,"imp23.csv"
"year201115","year2011",0.952454903304508,0.402697796398908,"imp23.csv"
"year201215","year2012",0.503065725348652,0.477663894195672,"imp23.csv"
"year201315","year2013",0.544116103777133,0.430477601526816,"imp23.csv"
"year201415","year2014",0.808411062821637,0.458760802366182,"imp23.csv"
"year201515","year2015",0.835610389314548,0.402259209519928,"imp23.csv"
"year201615","year2016",0.132309171987156,0.513001502943761,"imp23.csv"
"year201715","year2017",0.949783375982916,0.416312171512768,"imp23.csv"
"year201815","year2018",0.00414657384636988,0.510076896548639,"imp23.csv"
"year201915","year2019",0.972553531515754,0.38133479805173,"imp23.csv"
"(Intercept)16","(Intercept)",-8.35424932880783,0.991432498930111,"imp24.csv"
"gdppc.gap.ln_l16","gdppc.gap.ln_l",0.159569093952885,0.123675109214653,"imp24.csv"
"growth.gap.5_l16","growth.gap.5_l",1.22005734093132,1.39690098242868,"imp24.csv"
"pop_ln_l16","pop_ln_l",0.248510881857211,0.0403167914969224,"imp24.csv"
"polity2_l16","polity2_l",-0.0128333618592005,0.0126416538700119,"imp24.csv"
"I(polity2_l^2)16","I(polity2_l^2)",-0.00963860909966541,0.00213000855001246,"imp24.csv"
"Polity5_durable_ln_l16","Polity5_durable_ln_l",-0.139296093131144,0.0564590642007566,"imp24.csv"
"BESS_plus_WB_Urbanization_l16","BESS_plus_WB_Urbanization_l",-0.00527378171510094,0.0046788032367222,"imp24.csv"
"VDEM_v2x_execorr_l16","VDEM_v2x_execorr_l",0.84779736251353,0.280742971176062,"imp24.csv"
"Mean_year_schooling_interpolated_l16","Mean_year_schooling_interpolated_l",0.0804381617469388,0.0322905260638321,"imp24.csv"
"oil.pc.ln_l16","oil.pc.ln_l",-0.00489368348594202,0.0145654578341487,"imp24.csv"
"sum.nvc.nonviol16","sum.nvc.nonviol",0.376180470958575,0.14027186682471,"imp24.csv"
"sum.nvc.nonviol_l16","sum.nvc.nonviol_l",0.669933971234094,0.138037909455259,"imp24.csv"
"cumsum.nvc.nonviol16","cumsum.nvc.nonviol",0.177509383213532,0.0454734957906724,"imp24.csv"
"year195116","year1951",1.05654060796139,0.69478831704207,"imp24.csv"
"year195216","year1952",1.02637815241012,0.688813392542709,"imp24.csv"
"year195316","year1953",-0.0629568144038881,0.0440306302961044,"imp24.csv"
"year195416","year1954",-0.090608863622662,0.0721807689137118,"imp24.csv"
"year195516","year1955",-0.108045833641345,0.0796670237697654,"imp24.csv"
"year195616","year1956",2.07223045196073,0.419985650679954,"imp24.csv"
"year195716","year1957",0.475964255887443,0.704434968931039,"imp24.csv"
"year195816","year1958",0.584775917273085,0.707167073250662,"imp24.csv"
"year195916","year1959",-0.392061258446576,0.0987737741698963,"imp24.csv"
"year196016","year1960",1.69229491535199,0.497423821220903,"imp24.csv"
"year196116","year1961",0.335126511115274,0.699796152208684,"imp24.csv"
"year196216","year1962",0.32948875814319,0.690459245328646,"imp24.csv"
"year196316","year1963",0.380659988480374,0.675520577152321,"imp24.csv"
"year196416","year1964",0.803222177463698,0.588269799708798,"imp24.csv"
"year196516","year1965",0.744781478716488,0.59338408166536,"imp24.csv"
"year196616","year1966",-0.717791153647127,0.119502823333117,"imp24.csv"
"year196716","year1967",-0.584641168773721,0.115872724403553,"imp24.csv"
"year196816","year1968",1.03074555089228,0.604738181073484,"imp24.csv"
"year196916","year1969",-0.765902197789003,0.140115357603673,"imp24.csv"
"year197016","year1970",0.932586228105568,0.605511888583757,"imp24.csv"
"year197116","year1971",-0.843853279221274,0.118524806462942,"imp24.csv"
"year197216","year1972",0.24318481573313,0.691318833965672,"imp24.csv"
"year197316","year1973",0.99799764874721,0.537498315245829,"imp24.csv"
"year197416","year1974",-0.909704786284995,0.145441743709784,"imp24.csv"
"year197516","year1975",0.26149518699376,0.714630739096091,"imp24.csv"
"year197616","year1976",0.804186658703166,0.600518906457964,"imp24.csv"
"year197716","year1977",1.69391683480328,0.440540659050917,"imp24.csv"
"year197816","year1978",-0.0995474648378527,0.690389961184848,"imp24.csv"
"year197916","year1979",0.914053485291218,0.551799439132767,"imp24.csv"
"year198016","year1980",0.656120110229228,0.565338053476827,"imp24.csv"
"year198116","year1981",0.0907481090457705,0.695065501027271,"imp24.csv"
"year198216","year1982",0.580441152395007,0.582010258427009,"imp24.csv"
"year198316","year1983",1.02300766339357,0.508584128392172,"imp24.csv"
"year198416","year1984",0.589805955795132,0.546465421542651,"imp24.csv"
"year198516","year1985",0.639756328126644,0.517352828822254,"imp24.csv"
"year198616","year1986",0.789448050037678,0.54612485720344,"imp24.csv"
"year198716","year1987",1.57993277284989,0.418124324111281,"imp24.csv"
"year198816","year1988",-0.189358383104937,0.698703381254808,"imp24.csv"
"year198916","year1989",1.59928259052671,0.408862389093216,"imp24.csv"
"year199016","year1990",1.72361082446711,0.365617417464169,"imp24.csv"
"year199116","year1991",0.67401573316219,0.454759487912132,"imp24.csv"
"year199216","year1992",0.689917459361183,0.480172859295469,"imp24.csv"
"year199316","year1993",-0.177010785061905,0.602913027954023,"imp24.csv"
"year199416","year1994",-0.500402458616492,0.688016642097511,"imp24.csv"
"year199516","year1995",-0.245171898363779,0.699339176338823,"imp24.csv"
"year199616","year1996",-1.34165277372308,0.161303373413468,"imp24.csv"
"year199716","year1997",0.479574314912736,0.565651021057228,"imp24.csv"
"year199816","year1998",-0.067099749353813,0.579314166899482,"imp24.csv"
"year199916","year1999",1.04869488661456,0.451751801849923,"imp24.csv"
"year200016","year2000",1.04090669227959,0.393863429973581,"imp24.csv"
"year200116","year2001",0.269926714329896,0.558232309263952,"imp24.csv"
"year200216","year2002",0.0125862589960811,0.594489510652786,"imp24.csv"
"year200316","year2003",0.33940016763078,0.468227234942893,"imp24.csv"
"year200416","year2004",0.161052839909867,0.503120754900719,"imp24.csv"
"year200516","year2005",0.936918716490191,0.40398926115774,"imp24.csv"
"year200616","year2006",0.361558051766084,0.519337787380025,"imp24.csv"
