"","var","coef","se","model"
"gdppc.gap.ln_l20","gdppc.gap.ln_l",3.64152277195721,1.53004304847409,"nearest"
"I(gdppc.gap.ln_l^2)20","I(gdppc.gap.ln_l^2)",-0.214031234616196,0.0872988805542924,"nearest"
"(Intercept)110","(Intercept)",-16.5146184740848,6.65888228568341,"optimal"
"gdppc.gap.ln_l110","gdppc.gap.ln_l",3.62393521221754,1.53181676225124,"optimal"
"I(gdppc.gap.ln_l^2)110","I(gdppc.gap.ln_l^2)",-0.213025016541532,0.087410134891801,"optimal"
"(Intercept)21","(Intercept)",-15.9969634668441,6.81392478387394,"nearest"
"gdppc.gap.ln_l21","gdppc.gap.ln_l",3.50492259654588,1.57224084559591,"nearest"
"I(gdppc.gap.ln_l^2)21","I(gdppc.gap.ln_l^2)",-0.206306979586061,0.0899710464041584,"nearest"
"(Intercept)111","(Intercept)",-15.6815917736945,6.77850149520875,"optimal"
"gdppc.gap.ln_l111","gdppc.gap.ln_l",3.42752286948372,1.56359366633471,"optimal"
"I(gdppc.gap.ln_l^2)111","I(gdppc.gap.ln_l^2)",-0.201653627125091,0.0894543312410795,"optimal"
"(Intercept)22","(Intercept)",-16.2515000444797,6.93492235131814,"nearest"
"gdppc.gap.ln_l22","gdppc.gap.ln_l",3.58665128304871,1.59657239572956,"nearest"
"I(gdppc.gap.ln_l^2)22","I(gdppc.gap.ln_l^2)",-0.212196169996843,0.091150983060161,"nearest"
"(Intercept)112","(Intercept)",-16.169155140238,6.92837326069475,"optimal"
"gdppc.gap.ln_l112","gdppc.gap.ln_l",3.56620792533701,1.59479095375344,"optimal"
"I(gdppc.gap.ln_l^2)112","I(gdppc.gap.ln_l^2)",-0.210955485386304,0.0910348242990229,"optimal"
"(Intercept)23","(Intercept)",-16.3645076567611,6.877337590572,"nearest"
"gdppc.gap.ln_l23","gdppc.gap.ln_l",3.59611646078433,1.58725275118501,"nearest"
"I(gdppc.gap.ln_l^2)23","I(gdppc.gap.ln_l^2)",-0.211839550563327,0.0908452429325032,"nearest"
"(Intercept)113","(Intercept)",-16.2964389227211,6.87676239752656,"optimal"
"gdppc.gap.ln_l113","gdppc.gap.ln_l",3.5815199335029,1.58748624979902,"optimal"
"I(gdppc.gap.ln_l^2)113","I(gdppc.gap.ln_l^2)",-0.211071901532045,0.0908792695130871,"optimal"
"(Intercept)24","(Intercept)",-17.0066271857498,6.72481826329927,"nearest"
"gdppc.gap.ln_l24","gdppc.gap.ln_l",3.74806940544636,1.54765016125456,"nearest"
"I(gdppc.gap.ln_l^2)24","I(gdppc.gap.ln_l^2)",-0.220658183904542,0.088342462659918,"nearest"
"(Intercept)114","(Intercept)",-16.7256912369507,6.67144866341227,"optimal"
"gdppc.gap.ln_l114","gdppc.gap.ln_l",3.685929799686,1.53515265042108,"optimal"
"I(gdppc.gap.ln_l^2)114","I(gdppc.gap.ln_l^2)",-0.217270200558166,0.0876230005888084,"optimal"
"(Intercept)25","(Intercept)",-15.6981369241519,7.05157519017171,"nearest"
"gdppc.gap.ln_l25","gdppc.gap.ln_l",3.43279795565591,1.62204013902541,"nearest"
"I(gdppc.gap.ln_l^2)25","I(gdppc.gap.ln_l^2)",-0.202037151534428,0.0925189734928393,"nearest"
"(Intercept)115","(Intercept)",-15.5266561831522,6.98692228326048,"optimal"
"gdppc.gap.ln_l115","gdppc.gap.ln_l",3.39573192153266,1.60805866054523,"optimal"
"I(gdppc.gap.ln_l^2)115","I(gdppc.gap.ln_l^2)",-0.200065487640922,0.0917776114296699,"optimal"
"(Intercept)26","(Intercept)",-15.5763892896418,6.59648878641814,"nearest"
"gdppc.gap.ln_l26","gdppc.gap.ln_l",3.41918658268634,1.51807069476057,"nearest"
"I(gdppc.gap.ln_l^2)26","I(gdppc.gap.ln_l^2)",-0.202027013474095,0.0866698389762214,"nearest"
"(Intercept)116","(Intercept)",-15.8003160913861,6.59736344223901,"optimal"
